id,device,timestamp,RUNNING_TASKS_baseActivity_mClass,RUNNING_TASKS_baseActivity_mPackage,RUNNING_TASKS_id,RUNNING_TASKS_numActivities,RUNNING_TASKS_numRunning,RUNNING_TASKS_topActivity_mClass,RUNNING_TASKS_topActivity_mPackage
3ec1ffe9-004c-4862-8aad-68caab97c551-40,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366953795,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
3ec1ffe9-004c-4862-8aad-68caab97c551-40,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366953795,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
3ec1ffe9-004c-4862-8aad-68caab97c551-40,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366953795,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
3ec1ffe9-004c-4862-8aad-68caab97c551-40,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366953795,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
ecad854c-2f15-4775-a337-1e866958cde1-21,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366954995,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
ecad854c-2f15-4775-a337-1e866958cde1-21,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366954995,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
ecad854c-2f15-4775-a337-1e866958cde1-21,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366954995,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
ecad854c-2f15-4775-a337-1e866958cde1-21,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366954995,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
ecad854c-2f15-4775-a337-1e866958cde1-21,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366954995,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
ecad854c-2f15-4775-a337-1e866958cde1-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366956195,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
ecad854c-2f15-4775-a337-1e866958cde1-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366956195,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
ecad854c-2f15-4775-a337-1e866958cde1-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366956195,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
ecad854c-2f15-4775-a337-1e866958cde1-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366956195,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,1,com.google.android.gm.GmailActivity,com.google.android.gm
ecad854c-2f15-4775-a337-1e866958cde1-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366956195,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
ba7135ab-a031-4523-a91e-269de4d67519-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366957395,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
ba7135ab-a031-4523-a91e-269de4d67519-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366957395,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
ba7135ab-a031-4523-a91e-269de4d67519-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366957395,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
ba7135ab-a031-4523-a91e-269de4d67519-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366957395,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
ba7135ab-a031-4523-a91e-269de4d67519-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366957395,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
7fd7aaeb-dd3d-487b-8b33-3baeeddf8636-20,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366958595,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
7fd7aaeb-dd3d-487b-8b33-3baeeddf8636-20,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366958595,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
7fd7aaeb-dd3d-487b-8b33-3baeeddf8636-20,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366958595,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
7fd7aaeb-dd3d-487b-8b33-3baeeddf8636-20,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366958595,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
7fd7aaeb-dd3d-487b-8b33-3baeeddf8636-20,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366958595,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
7fd7aaeb-dd3d-487b-8b33-3baeeddf8636-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366959795,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
7fd7aaeb-dd3d-487b-8b33-3baeeddf8636-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366959795,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
7fd7aaeb-dd3d-487b-8b33-3baeeddf8636-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366959795,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
7fd7aaeb-dd3d-487b-8b33-3baeeddf8636-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366959795,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
7fd7aaeb-dd3d-487b-8b33-3baeeddf8636-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366959795,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
38df78a4-90f7-4a63-911b-d046310550f3-41,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366960995,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
38df78a4-90f7-4a63-911b-d046310550f3-41,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366960995,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
38df78a4-90f7-4a63-911b-d046310550f3-41,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366960995,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
38df78a4-90f7-4a63-911b-d046310550f3-41,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366960995,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
38df78a4-90f7-4a63-911b-d046310550f3-41,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366960995,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
5902efde-b1bc-414a-8853-7a09689fe473-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366962195,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
5902efde-b1bc-414a-8853-7a09689fe473-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366962195,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
5902efde-b1bc-414a-8853-7a09689fe473-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366962195,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
5902efde-b1bc-414a-8853-7a09689fe473-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366962195,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
5902efde-b1bc-414a-8853-7a09689fe473-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366962195,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
5902efde-b1bc-414a-8853-7a09689fe473-68,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366963395,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
5902efde-b1bc-414a-8853-7a09689fe473-68,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366963395,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
5902efde-b1bc-414a-8853-7a09689fe473-68,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366963395,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
5902efde-b1bc-414a-8853-7a09689fe473-68,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366963395,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
5902efde-b1bc-414a-8853-7a09689fe473-68,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366963395,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
711adf3d-1779-4bc3-8ff8-a5eb0b987d15-44,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366964595,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
711adf3d-1779-4bc3-8ff8-a5eb0b987d15-44,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366964595,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
711adf3d-1779-4bc3-8ff8-a5eb0b987d15-44,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366964595,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
711adf3d-1779-4bc3-8ff8-a5eb0b987d15-44,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366964595,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
711adf3d-1779-4bc3-8ff8-a5eb0b987d15-44,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366964595,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
316d2005-0b4f-4ac6-9fcc-657f161f482d-23,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366965795,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
316d2005-0b4f-4ac6-9fcc-657f161f482d-23,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366965795,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
316d2005-0b4f-4ac6-9fcc-657f161f482d-23,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366965795,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
316d2005-0b4f-4ac6-9fcc-657f161f482d-23,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366965795,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
316d2005-0b4f-4ac6-9fcc-657f161f482d-23,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366965795,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
316d2005-0b4f-4ac6-9fcc-657f161f482d-73,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366966995,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
316d2005-0b4f-4ac6-9fcc-657f161f482d-73,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366966995,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
316d2005-0b4f-4ac6-9fcc-657f161f482d-73,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366966995,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
316d2005-0b4f-4ac6-9fcc-657f161f482d-73,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366966995,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
316d2005-0b4f-4ac6-9fcc-657f161f482d-73,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366966995,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
eecaf850-4745-4902-9748-2483c24c3b2e-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366968195,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
eecaf850-4745-4902-9748-2483c24c3b2e-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366968195,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
eecaf850-4745-4902-9748-2483c24c3b2e-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366968195,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
eecaf850-4745-4902-9748-2483c24c3b2e-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366968195,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
eecaf850-4745-4902-9748-2483c24c3b2e-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366968195,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
738b839b-e615-4262-9837-69790c6a0554-19,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366969395,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
738b839b-e615-4262-9837-69790c6a0554-19,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366969395,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
738b839b-e615-4262-9837-69790c6a0554-19,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366969395,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
738b839b-e615-4262-9837-69790c6a0554-19,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366969395,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
738b839b-e615-4262-9837-69790c6a0554-19,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366969395,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
738b839b-e615-4262-9837-69790c6a0554-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366970595,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
738b839b-e615-4262-9837-69790c6a0554-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366970595,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
738b839b-e615-4262-9837-69790c6a0554-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366970595,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
738b839b-e615-4262-9837-69790c6a0554-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366970595,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
738b839b-e615-4262-9837-69790c6a0554-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366970595,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
c5b4505a-5dd5-4b74-a2c6-9c88921f4a44-42,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366971795,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
c5b4505a-5dd5-4b74-a2c6-9c88921f4a44-42,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366971795,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
c5b4505a-5dd5-4b74-a2c6-9c88921f4a44-42,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366971795,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
c5b4505a-5dd5-4b74-a2c6-9c88921f4a44-42,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366971795,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
c5b4505a-5dd5-4b74-a2c6-9c88921f4a44-42,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366971795,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
8e5ca1bb-b760-402b-83dc-5f53950b7cb8-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366972995,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
8e5ca1bb-b760-402b-83dc-5f53950b7cb8-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366972995,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
8e5ca1bb-b760-402b-83dc-5f53950b7cb8-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366972995,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
8e5ca1bb-b760-402b-83dc-5f53950b7cb8-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366972995,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
8e5ca1bb-b760-402b-83dc-5f53950b7cb8-17,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366972995,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
8e5ca1bb-b760-402b-83dc-5f53950b7cb8-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366974195,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
8e5ca1bb-b760-402b-83dc-5f53950b7cb8-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366974195,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
8e5ca1bb-b760-402b-83dc-5f53950b7cb8-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366974195,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
8e5ca1bb-b760-402b-83dc-5f53950b7cb8-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366974195,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
8e5ca1bb-b760-402b-83dc-5f53950b7cb8-70,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366974195,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
65bf087f-571c-460a-8277-8f7148eed6d9-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366975395,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
65bf087f-571c-460a-8277-8f7148eed6d9-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366975395,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
65bf087f-571c-460a-8277-8f7148eed6d9-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366975395,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
65bf087f-571c-460a-8277-8f7148eed6d9-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366975395,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
65bf087f-571c-460a-8277-8f7148eed6d9-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366975395,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
23f85f93-9f40-4df5-9cf6-bf7f1008902e-20,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366976595,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
23f85f93-9f40-4df5-9cf6-bf7f1008902e-20,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366976595,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
23f85f93-9f40-4df5-9cf6-bf7f1008902e-20,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366976595,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
23f85f93-9f40-4df5-9cf6-bf7f1008902e-20,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366976595,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
23f85f93-9f40-4df5-9cf6-bf7f1008902e-20,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366976595,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
23f85f93-9f40-4df5-9cf6-bf7f1008902e-75,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366977795,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
23f85f93-9f40-4df5-9cf6-bf7f1008902e-75,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366977795,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
23f85f93-9f40-4df5-9cf6-bf7f1008902e-75,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366977795,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
23f85f93-9f40-4df5-9cf6-bf7f1008902e-75,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366977795,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
23f85f93-9f40-4df5-9cf6-bf7f1008902e-75,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366977795,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
f6ed04b2-19b6-485d-b02a-06c255915099-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366978995,com.android.launcher2.Launcher,com.android.launcher,2,1,1,com.android.launcher2.Launcher,com.android.launcher
f6ed04b2-19b6-485d-b02a-06c255915099-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366978995,com.google.android.apps.paco.ExperimentManagerActivity,com.google.android.apps.paco,23,2,0,com.google.android.apps.paco.ExperimentExecutor,com.google.android.apps.paco
f6ed04b2-19b6-485d-b02a-06c255915099-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366978995,edu.dartmouth.cs.myruns3.MainActivity,edu.dartmouth.cs.myruns3,22,4,4,edu.dartmouth.cs.myruns3.ProfileActivity,edu.dartmouth.cs.myruns3
f6ed04b2-19b6-485d-b02a-06c255915099-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366978995,com.google.android.gm.GmailActivity,com.google.android.gm,21,1,0,com.google.android.gm.GmailActivity,com.google.android.gm
f6ed04b2-19b6-485d-b02a-06c255915099-39,dabe32a5-8e08-44d2-8617-81b0b46bf92e,1366978995,com.android.vending.AssetBrowserActivity,com.android.vending,19,1,1,com.android.vending.AssetBrowserActivity,com.android.vending
